"ID";"Latitude";"Insolacao";"Longitude";"Estado";"Cidade";"Estacao";"Verao";"AnoNasc";"Idade";"Sexo";"Coleta";"HO";"p01";"p02";"p03";"p04";"p05";"p06";"p07";"p08";"p09";"p10";"p11";"p12";"p13";"p14";"p15";"p16";"p17";"p18";"p19"
"7139";-23,5;379;-47,45;"SP";"Sorocaba, SP";"out";"Sim";1978;29;"feminino";2006-09-01;37;"3";"3";"1";"1";"1";"1";"1";"2";"1";"3";"2";"2";"3";"2";"2";"3";"2";"2";"2"
"7140";-23,5;379;-47,45;"SP";"Sorocaba, SP";"out";"Sim";1974;33;"masculino";2006-09-01;28;"2";"1";"2";"2";"2";"1";"3";"2";"2";"1";"0";"2";"1";"1";"2";"1";"1";"2";"0"
"7141";-23,5;379;-47,45;"SP";"Sorocaba, SP";"out";"Sim";1968;39;"masculino";2006-09-01;47;"3";"2";"4";"3";"3";"3";"2";"3";"1";"2";"4";"0";"3";"1";"1";"3";"1";"4";"4"
"7142";-23,5;379;-47,45;"SP";"Sorocaba, SP";"out";"Sim";1961;46;"masculino";2006-09-01;37;"3";"2";"1";"1";"2";"3";"3";"1";"2";"3";"0";"2";"1";"3";"1";"3";"2";"2";"2"
"7143";-23,5;379;-47,45;"SP";"Sorocaba, SP";"out";"Sim";1976;31;"feminino";2006-09-01;53;"2";"3";"4";"2";"2";"2";"2";"3";"3";"5";"4";"2";"3";"2";"3";"4";"2";"3";"2"
"7144";-23,5;379;-47,45;"SP";"Sorocaba, SP";"out";"Sim";1967;40;"feminino";2006-09-01;42;"2";"3";"1";"2";"2";"3";"2";"1";"3";"3";"0";"5";"1";"2";"2";"4";"1";"3";"2"
"7145";-23,5;379;-47,45;"SP";"Sorocaba, SP";"out";"Sim";1964;43;"feminino";2006-09-01;46;"3";"2";"3";"2";"4";"2";"3";"1";"4";"2";"6";"0";"1";"4";"4";"1";"3";"1";"0"
"7146";-23,5;379;-47,45;"SP";"Sorocaba, SP";"out";"Sim";1989;18;"feminino";2006-09-01;32;"2";"2";"1";"2";"1";"2";"3";"4";"1";"1";"2";"0";"1";"2";"1";"2";"3";"2";"0"
"7147";-23,5;379;-47,45;"SP";"Sorocaba, SP";"out";"Sim";1985;22;"masculino";2006-09-01;43;"4";"2";"2";"2";"3";"4";"3";"2";"2";"2";"2";"2";"1";"1";"1";"1";"3";"4";"2"
"7148";-23,5;379;-47,45;"SP";"Sorocaba, SP";"out";"Sim";1985;22;"feminino";2006-09-01;52;"2";"4";"3";"1";"2";"2";"1";"3";"2";"5";"6";"3";"2";"2";"3";"3";"3";"3";"2"
"7149";-23,5;379;-47,45;"SP";"Sorocaba, SP";"out";"Sim";1986;21;"feminino";2006-09-01;38;"3";"3";"2";"1";"2";"2";"2";"1";"1";"1";"2";"2";"2";"4";"1";"2";"3";"2";"2"
"7150";-23,5;379;-47,45;"SP";"Sorocaba, SP";"out";"Sim";1985;22;"feminino";2006-09-01;57;"2";"4";"2";"2";"4";"4";"3";"2";"2";"5";"2";"3";"2";"2";"3";"4";"3";"2";"6"
"7151";-23,5;379;-47,45;"SP";"Sorocaba, SP";"out";"Sim";1977;30;"feminino";2006-09-01;61;"3";"3";"1";"3";"3";"3";"3";"3";"3";"4";"6";"5";"1";"1";"4";"4";"3";"4";"4"
"7152";-23,5;379;-47,45;"SP";"Sorocaba, SP";"out";"Sim";1976;31;"feminino";2006-09-01;36;"2";"1";"1";"1";"2";"3";"2";"2";"1";"2";"4";"2";"2";"2";"2";"3";"1";"3";"0"
"7153";-23,5;379;-47,45;"SP";"Sorocaba, SP";"out";"Sim";1986;21;"masculino";2006-09-01;28;"1";"1";"1";"2";"2";"2";"2";"1";"2";"2";"0";"0";"1";"3";"2";"1";"3";"2";"0"
"7154";-23,5;379;-47,45;"SP";"Sorocaba, SP";"out";"Sim";1989;18;"masculino";2006-09-01;40;"5";"1";"1";"4";"3";"3";"2";"2";"4";"2";"0";"2";"2";"1";"1";"2";"1";"2";"2"
"7155";-23,5;379;-47,45;"SP";"Sorocaba, SP";"out";"Sim";1988;19;"feminino";2006-09-01;31;"1";"2";"1";"1";"2";"1";"3";"4";"1";"2";"2";"0";"1";"1";"2";"1";"2";"2";"2"
"7156";-23,5;379;-47,45;"SP";"Sorocaba, SP";"out";"Sim";1983;24;"feminino";2006-09-01;28;"1";"1";"1";"1";"2";"3";"2";"1";"1";"1";"0";"2";"1";"1";"4";"1";"3";"2";"0"
"7157";-23,5;379;-47,45;"SP";"Sorocaba, SP";"out";"Sim";1983;24;"feminino";2006-09-01;32;"2";"2";"1";"2";"2";"1";"1";"2";"2";"2";"2";"3";"3";"2";"1";"1";"1";"2";"0"
"7158";-23,5;410;-47,45;"SP";"Sorocaba, SP";"ver";"Sim";1969;38;"feminino";2005-03-01;33;"2";"2";"1";"1";"1";"3";"3";"3";"1";"2";"2";"0";"2";"2";"2";"3";"1";"2";"0"
"7159";-23,5;410;-47,61;"CE";"Aracoiaba, CE";"ver";"Nao";1987;20;"masculino";2005-03-01;53;"4";"3";"1";"1";"4";"4";"3";"2";"2";"3";"6";"2";"1";"3";"4";"3";"3";"4";"0"
"7160";-23,5;438;-47,45;"SP";"Sorocaba, SP";"prim";"Sim";1989;18;"masculino";2006-10-01;41;"3";"4";"3";"2";"2";"2";"1";"2";"2";"2";"2";"0";"3";"1";"3";"2";"2";"3";"2"
"7161";-23,5;438;-47,45;"SP";"Sorocaba, SP";"prim";"Sim";1978;29;"feminino";2006-10-01;49;"2";"4";"4";"2";"1";"1";"1";"4";"1";"2";"6";"3";"3";"2";"2";"4";"2";"3";"2"
"7162";-23,5;438;-47,45;"SP";"Sorocaba, SP";"prim";"Sim";1977;30;"feminino";2006-10-01;49;"3";"3";"3";"3";"3";"3";"2";"2";"3";"3";"4";"3";"4";"1";"2";"1";"3";"3";"0"
"7163";-23,5;438;-47,45;"SP";"Sorocaba, SP";"prim";"Sim";1979;28;"feminino";2006-10-01;53;"4";"1";"4";"4";"4";"4";"4";"2";"4";"3";"4";"2";"4";"1";"1";"1";"1";"1";"4"
"7164";-23,5;438;-47,45;"SP";"Sorocaba, SP";"prim";"Sim";1974;33;"feminino";2006-10-01;52;"3";"3";"2";"2";"2";"3";"2";"2";"3";"3";"6";"2";"4";"2";"1";"3";"2";"3";"4"
"7165";-23,5;438;-47,45;"SP";"Sorocaba, SP";"prim";"Sim";1979;28;"feminino";2006-10-01;60;"3";"3";"2";"4";"4";"2";"3";"2";"2";"3";"6";"2";"3";"3";"1";"4";"3";"4";"6"
"7166";-23,5;438;-47,45;"SP";"Sorocaba, SP";"prim";"Sim";1970;37;"masculino";2006-10-01;61;"5";"3";"2";"4";"4";"3";"2";"4";"4";"3";"4";"3";"4";"1";"4";"1";"3";"3";"4"
"7167";-23,5;438;-47,45;"SP";"Sorocaba, SP";"prim";"Sim";1962;45;"feminino";2006-10-01;59;"3";"3";"3";"2";"2";"4";"2";"2";"2";"4";"6";"2";"2";"3";"4";"4";"3";"4";"4"
"7168";-23,5;438;-47,45;"SP";"Sorocaba, SP";"prim";"Sim";1983;24;"masculino";2006-10-01;46;"3";"2";"4";"2";"2";"1";"2";"2";"1";"3";"6";"2";"1";"2";"1";"1";"3";"4";"4"
"7169";-23,5;438;-47,45;"SP";"Sorocaba, SP";"prim";"Sim";1982;25;"masculino";2006-10-01;55;"3";"2";"2";"3";"4";"1";"4";"1";"4";"5";"6";"0";"1";"4";"4";"4";"1";"4";"2"
"7170";-23,5;438;-47,45;"SP";"Sorocaba, SP";"prim";"Sim";1955;52;"masculino";2006-10-01;58;"4";"3";"3";"4";"4";"3";"4";"1";"3";"2";"6";"2";"4";"2";"4";"3";"3";"1";"2"
"7171";-23,5;438;-47,45;"SP";"Sorocaba, SP";"prim";"Sim";1957;50;"feminino";2006-10-01;45;"4";"3";"3";"2";"1";"1";"1";"2";"3";"5";"6";"0";"1";"1";"1";"3";"3";"3";"2"
"7172";-23,5;438;-47,45;"SP";"Sorocaba, SP";"prim";"Sim";1989;18;"masculino";2006-10-01;32;"2";"2";"1";"2";"2";"2";"1";"1";"4";"2";"0";"2";"1";"1";"1";"3";"1";"2";"2"
"7173";-23,5;438;-47,45;"SP";"Sorocaba, SP";"prim";"Sim";1985;22;"feminino";2006-10-01;41;"3";"2";"1";"1";"2";"3";"3";"2";"2";"3";"6";"2";"1";"3";"1";"1";"1";"2";"2"
"7174";-23,5;438;-47,45;"SP";"Sorocaba, SP";"prim";"Sim";1984;23;"masculino";2006-10-01;30;"1";"2";"1";"1";"1";"1";"1";"1";"2";"3";"4";"3";"1";"2";"1";"2";"1";"2";"0"
"7175";-23,5;462;-47,45;"SP";"Sorocaba, SP";"ver";"Sim";1980;27;"masculino";2005-02-01;41;"4";"2";"1";"2";"2";"3";"2";"2";"3";"3";"0";"2";"2";"4";"4";"1";"1";"3";"0"
"7176";-23,5;462;-47,45;"SP";"Sorocaba, SP";"ver";"Sim";1976;31;"feminino";2005-02-01;40;"2";"3";"3";"2";"2";"1";"1";"2";"2";"3";"2";"2";"1";"2";"4";"2";"2";"2";"2"
"7177";-23,5;462;-47,45;"SP";"Sorocaba, SP";"ver";"Sim";1983;24;"feminino";2005-02-01;51;"2";"3";"3";"2";"2";"2";"3";"3";"1";"4";"2";"2";"3";"4";"3";"4";"3";"3";"2"
"7178";-23,5;462;-47,45;"SP";"Sorocaba, SP";"ver";"Sim";1980;27;"feminino";2005-02-01;61;"3";"4";"2";"3";"3";"3";"3";"2";"3";"4";"6";"3";"1";"2";"4";"4";"3";"4";"4"
"7179";-23,51;315;-46,87;"SP";"Barueri , SP";"out";"Sim";1959;48;"feminino";2006-08-01;53;"3";"3";"2";"2";"3";"4";"3";"2";"2";"3";"6";"2";"2";"2";"1";"4";"2";"3";"4"
"7180";-23,51;379;-46,87;"SP";"Barueri, SP";"out";"Sim";1971;36;"feminino";2006-09-01;37;"1";"2";"3";"2";"3";"3";"2";"2";"1";"5";"2";"2";"1";"1";"2";"2";"1";"2";"0"
"7181";-23,51;379;-46,87;"SP";"Barueri, SP";"out";"Sim";1981;26;"feminino";2006-09-01;33;"1";"2";"1";"1";"2";"2";"1";"2";"1";"3";"2";"3";"2";"1";"2";"4";"1";"2";"0"
"7182";-23,51;379;-46,87;"SP";"Barueri, SP";"out";"Sim";1980;27;"masculino";2006-09-01;44;"3";"3";"4";"4";"1";"2";"2";"4";"4";"1";"0";"2";"3";"1";"1";"1";"1";"3";"4"
"7183";-23,51;379;-46,87;"SP";"Barueri, SP";"out";"Sim";1976;31;"feminino";2006-09-01;36;"2";"2";"1";"2";"3";"4";"1";"3";"1";"2";"2";"2";"1";"1";"2";"3";"1";"3";"0"
"7184";-23,51;379;-46,87;"SP";"Barueri, SP";"out";"Sim";1974;33;"masculino";2006-09-01;33;"2";"2";"2";"1";"3";"1";"2";"3";"1";"3";"2";"0";"2";"3";"1";"2";"1";"2";"0"
"7185";-23,51;379;-46,87;"SP";"Barueri, SP";"out";"Sim";1974;33;"masculino";2006-09-01;58;"2";"2";"1";"3";"4";"4";"1";"3";"4";"5";"6";"5";"1";"1";"4";"4";"3";"3";"2"
"7186";-23,51;379;-46,87;"SP";"Barueri, SP";"out";"Sim";1965;42;"feminino";2006-09-01;52;"3";"3";"2";"1";"3";"3";"1";"3";"2";"4";"4";"5";"2";"3";"4";"2";"2";"3";"2"
"7187";-23,51;379;-46,87;"SP";"Barueri, SP";"out";"Sim";1981;26;"feminino";2006-09-01;38;"1";"3";"1";"1";"4";"1";"4";"1";"3";"2";"2";"2";"1";"2";"2";"2";"1";"3";"2"
"7188";-23,51;379;-46,87;"SP";"Barueri, SP";"out";"Sim";1972;35;"feminino";2006-09-01;43;"2";"2";"4";"2";"2";"4";"2";"3";"2";"3";"2";"2";"1";"2";"1";"3";"1";"3";"2"
"7189";-23,51;379;-46,87;"SP";"Barueri, SP";"out";"Sim";1950;57;"feminino";2006-09-01;37;"2";"2";"2";"1";"2";"2";"2";"4";"2";"3";"2";"0";"1";"3";"2";"3";"1";"3";"0"
"7190";-23,51;379;-46,87;"SP";"Barueri, SP";"out";"Sim";1988;19;"masculino";2006-09-01;33;"2";"1";"1";"1";"3";"3";"3";"1";"3";"1";"0";"3";"1";"1";"1";"2";"2";"2";"2"
"7191";-23,51;379;-46,87;"SP";"Barueri, SP";"out";"Sim";1988;19;"masculino";2006-09-01;40;"2";"1";"1";"1";"3";"2";"4";"1";"3";"2";"4";"2";"1";"1";"1";"1";"2";"2";"6"
"7192";-23,51;379;-46,87;"SP";"Barueri, SP";"out";"Sim";1986;21;"feminino";2006-09-01;37;"2";"1";"2";"1";"2";"3";"3";"1";"3";"2";"0";"2";"1";"2";"1";"2";"1";"2";"6"
"7193";-23,51;379;-46,87;"SP";"Barueri, SP";"out";"Sim";1974;33;"masculino";2006-09-01;30;"1";"1";"1";"1";"4";"3";"3";"1";"3";"1";"0";"0";"1";"1";"1";"1";"1";"2";"4"
"7194";-23,51;379;-46,87;"SP";"Barueri, SP";"out";"Sim";1986;21;"feminino";2006-09-01;38;"1";"2";"2";"2";"2";"1";"1";"3";"2";"3";"2";"3";"1";"1";"3";"3";"1";"3";"2"
"7195";-23,51;379;-46,87;"SP";"Barueri, SP";"out";"Sim";1979;28;"feminino";2006-09-01;48;"3";"1";"2";"3";"3";"1";"4";"2";"4";"1";"6";"0";"2";"2";"4";"3";"3";"2";"2"
"7196";-23,51;379;-46,87;"SP";"Barueri, SP";"out";"Sim";1979;28;"feminino";2006-09-01;49;"3";"1";"2";"3";"3";"1";"3";"3";"4";"1";"6";"0";"2";"2";"4";"4";"3";"2";"2"
"7197";-23,51;410;-46,87;"SP";"Barueri, SP";"ver";"Sim";1983;24;"masculino";2005-03-01;58;"3";"2";"1";"3";"3";"4";"3";"4";"4";"2";"6";"3";"1";"4";"4";"2";"3";"4";"2"
"7198";-23,51;438;-46,87;"SP";"Barueri, SP";"prim";"Sim";1987;20;"masculino";2006-10-01;33;"1";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"4";"1";"2";"1";"2";"2";"0"
"7199";-23,51;438;-46,87;"SP";"Barueri, SP";"prim";"Sim";1969;38;"feminino";2006-10-01;51;"3";"2";"2";"3";"3";"1";"2";"1";"3";"2";"6";"5";"3";"1";"4";"1";"3";"4";"2"
"7200";-23,51;438;-46,87;"SP";"Barueri, SP";"prim";"Sim";1966;41;"feminino";2006-10-01;43;"3";"3";"2";"2";"1";"3";"1";"2";"2";"3";"4";"2";"1";"2";"3";"3";"1";"3";"2"
"7201";-23,51;462;-46,87;"SP";"Barueri, SP";"ver";"Sim";1982;25;"feminino";2005-02-01;51;"4";"3";"3";"3";"4";"1";"2";"2";"2";"4";"4";"2";"2";"2";"3";"4";"3";"1";"2"
"7202";-23,51;479;-46,87;"SP";"Barueri, SP";"prim";"Sim";1983;24;"masculino";2006-11-01;57;"3";"2";"1";"3";"3";"4";"4";"3";"4";"2";"6";"2";"1";"3";"4";"1";"3";"4";"4"
"7203";-23,52;255;-47,13;"SP";"Sao Roque , SP";"inv";"Sim";1970;37;"masculino";2005-06-01;44;"3";"2";"3";"2";"2";"1";"2";"3";"2";"3";"4";"2";"2";"2";"1";"3";"3";"2";"2"
"7204";-23,52;284;-46,18;"SP";"Mogi das Cruzes , SP";"inv";"Sim";1986;21;"masculino";2006-05-01;36;"3";"3";"2";"2";"1";"1";"1";"2";"3";"2";"0";"2";"2";"1";"1";"4";"2";"2";"2"
"7205";-23,52;284;-46,18;"SP";"Mogi das Cruzes , SP";"inv";"Sim";1986;21;"masculino";2006-05-01;36;"3";"3";"2";"2";"1";"1";"1";"2";"3";"2";"0";"2";"2";"1";"1";"4";"2";"2";"2"
"7206";-23,52;315;-46,18;"SP";"Mogi das Cruzes, SP";"out";"Sim";1961;46;"masculino";2005-08-01;28;"2";"2";"1";"2";"2";"1";"2";"1";"1";"2";"4";"0";"1";"1";"2";"1";"1";"2";"0"
"7207";-23,52;315;-47,13;"SP";"Sao Roque , SP";"out";"Sim";1979;28;"feminino";2006-08-01;40;"1";"3";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"3";"2";"2";"2";"3";"3";"4"
"7208";-23,52;315;-46,18;"SP";"Mogi das Cruzes , SP";"out";"Sim";1983;24;"feminino";2006-08-01;58;"3";"2";"3";"4";"4";"1";"4";"2";"4";"2";"6";"0";"4";"1";"4";"3";"3";"4";"4"
"7209";-23,52;315;-46,18;"SP";"Mogi das Cruzes, SP";"out";"Sim";1984;23;"feminino";2005-08-01;52;"3";"3";"3";"3";"3";"1";"4";"2";"2";"3";"6";"2";"2";"2";"1";"3";"3";"2";"4"
"7210";-23,52;315;-46,83;"SP";"Carapicuiba , SP";"out";"Sim";1976;31;"feminino";2006-08-01;53;"4";"3";"3";"3";"3";"1";"2";"4";"2";"2";"6";"2";"1";"1";"2";"4";"3";"3";"4"
"7211";-23,52;315;-46,18;"SP";"Mogi das Cruzes , SP";"out";"Sim";1978;29;"masculino";2006-08-01;45;"3";"2";"2";"2";"3";"3";"3";"1";"2";"2";"6";"2";"1";"1";"3";"2";"2";"3";"2"
"7212";-23,52;315;-46,83;"SP";"Carapicuiba , SP";"out";"Sim";1976;31;"feminino";2006-08-01;53;"4";"3";"3";"3";"3";"1";"2";"4";"2";"2";"6";"2";"1";"1";"2";"4";"3";"3";"4"
"7213";-23,52;315;-46,18;"SP";"Mogi das Cruzes , SP";"out";"Sim";1983;24;"feminino";2006-08-01;32;"3";"3";"1";"2";"1";"1";"1";"1";"1";"3";"2";"3";"1";"1";"2";"2";"1";"3";"0"
"7214";-23,52;315;-46,18;"SP";"Mogi das Cruzes , SP";"out";"Sim";1975;32;"masculino";2006-08-01;42;"2";"3";"4";"3";"1";"1";"2";"4";"2";"3";"0";"2";"2";"1";"3";"3";"2";"4";"0"
"7215";-23,52;315;-46,18;"SP";"Mogi das Cruzes , SP";"out";"Sim";1985;22;"feminino";2006-08-01;57;"3";"3";"2";"3";"2";"3";"2";"2";"4";"3";"6";"2";"1";"4";"4";"3";"3";"3";"4"
"7216";-23,52;379;-46,83;"SP";"Carapicuiba, SP";"out";"Sim";1985;22;"feminino";2006-09-01;41;"3";"4";"2";"1";"2";"2";"2";"1";"2";"4";"2";"2";"1";"3";"2";"2";"3";"3";"0"
"7217";-23,52;379;-46,83;"SP";"Carapicuiba, SP";"out";"Sim";1966;41;"feminino";2006-09-01;41;"2";"1";"4";"3";"3";"3";"4";"2";"1";"1";"2";"0";"3";"1";"2";"1";"5";"3";"0"
"7218";-23,52;379;-46,9;"SP";"Jandira, SP";"out";"Sim";1987;20;"masculino";2006-09-01;36;"1";"1";"1";"2";"4";"2";"4";"1";"2";"1";"4";"0";"1";"1";"2";"2";"3";"2";"2"
"7219";-23,52;379;-46,18;"SP";"Mogi das Cruzes , SP";"out";"Sim";1965;42;"masculino";2006-09-01;46;"4";"4";"3";"3";"2";"3";"2";"3";"2";"1";"2";"0";"1";"4";"1";"3";"3";"3";"2"
"7220";-23,52;379;-46,18;"SP";"Mogi das Cruzes, SP";"out";"Sim";1981;26;"feminino";2006-09-01;53;"5";"3";"1";"1";"1";"1";"2";"4";"2";"4";"4";"5";"2";"3";"3";"4";"3";"3";"2"
"7221";-23,52;379;-46,34;"SP";"Poa, SP";"out";"Sim";1988;19;"feminino";2006-09-01;52;"3";"3";"3";"4";"3";"4";"4";"2";"2";"3";"6";"2";"1";"1";"1";"3";"3";"2";"2"
"7222";-23,52;379;-46,18;"SP";"Mogi das Cruzes, SP";"out";"Sim";1978;29;"masculino";2006-09-01;47;"2";"5";"1";"2";"4";"1";"3";"1";"3";"4";"2";"2";"1";"3";"4";"3";"1";"3";"2"
"7223";-23,52;379;-46,18;"SP";"Mogi das Cruzes, SP";"out";"Sim";1963;44;"feminino";2006-09-01;52;"3";"4";"2";"2";"2";"2";"1";"1";"3";"4";"4";"5";"1";"2";"4";"4";"2";"2";"4"
"7224";-23,52;379;-46,18;"SP";"Mogi das Cruzes, SP";"out";"Sim";1962;45;"masculino";2005-09-01;40;"3";"3";"1";"2";"1";"3";"2";"2";"2";"3";"4";"2";"1";"1";"1";"1";"3";"3";"2"
"7225";-23,52;379;-46,9;"SP";"Jandira, SP";"out";"Sim";1980;27;"feminino";2006-09-01;38;"2";"2";"3";"2";"1";"1";"1";"1";"1";"3";"4";"3";"1";"3";"3";"3";"2";"2";"0"
"7226";-23,52;379;-46,18;"SP";"Mogi das Cruzes, SP";"out";"Sim";1958;49;"feminino";2006-09-01;70;"3";"5";"4";"3";"3";"3";"3";"4";"4";"4";"6";"2";"2";"3";"4";"4";"3";"4";"6"
"7227";-23,52;379;-46,83;"SP";"Carapicuiba, SP";"out";"Sim";1972;35;"feminino";2006-09-01;48;"3";"3";"2";"2";"2";"1";"2";"2";"3";"3";"6";"2";"1";"1";"4";"3";"3";"3";"2"
"7228";-23,52;379;-46,18;"SP";"Mogi das Cruzes, SP";"out";"Sim";1983;24;"feminino";2006-09-01;51;"3";"2";"3";"3";"2";"4";"2";"1";"2";"1";"4";"3";"4";"1";"3";"4";"2";"3";"4"
"7229";-23,52;379;-46,18;"SP";"Mogi das Cruzes, SP";"out";"Sim";1986;21;"feminino";2006-09-01;61;"3";"4";"2";"2";"3";"3";"2";"2";"4";"5";"6";"3";"2";"2";"4";"4";"3";"3";"4"
"7230";-23,52;379;-46,18;"SP";"Mogi das Cruzes, SP";"out";"Sim";1982;25;"feminino";2006-09-01;37;"3";"3";"1";"3";"3";"2";"2";"2";"4";"2";"0";"0";"1";"2";"1";"1";"3";"2";"2"
"7231";-23,52;379;-47,13;"SP";"Sao Roque, SP";"out";"Sim";1982;25;"masculino";2006-09-01;25;"1";"1";"3";"1";"3";"3";"2";"1";"1";"1";"0";"2";"1";"1";"1";"1";"1";"1";"0"
"7232";-23,52;379;-46,83;"SP";"Carapicuiba, SP";"out";"Sim";1985;22;"masculino";2006-09-01;24;"2";"1";"1";"1";"1";"3";"3";"1";"2";"1";"0";"0";"1";"1";"2";"2";"1";"1";"0"
"7233";-23,52;379;-46,9;"SP";"Jandira, SP";"out";"Sim";1988;19;"masculino";2006-09-01;25;"1";"1";"1";"1";"1";"2";"2";"2";"1";"2";"0";"2";"3";"2";"1";"1";"1";"1";"0"
"7234";-23,52;379;-46,18;"SP";"Mogi das Cruzes, SP";"out";"Sim";1989;18;"feminino";2006-09-01;39;"2";"3";"1";"3";"2";"1";"1";"2";"3";"3";"4";"0";"1";"3";"1";"3";"2";"2";"2"
"7235";-23,52;379;-46,18;"SP";"Mogi das Cruzes, SP";"out";"Sim";1984;23;"feminino";2006-09-01;39;"2";"3";"1";"2";"2";"3";"4";"2";"1";"3";"2";"0";"1";"3";"2";"4";"1";"3";"0"
"7236";-23,52;379;-46,34;"SP";"Poa, SP";"out";"Sim";1988;19;"feminino";2006-09-01;68;"5";"3";"4";"4";"3";"4";"4";"3";"1";"4";"6";"0";"4";"1";"4";"4";"3";"5";"6"
"7237";-23,52;379;-46,83;"SP";"Carapicuiba , SP";"out";"Sim";1980;27;"masculino";2005-09-01;50;"3";"3";"1";"2";"1";"3";"4";"2";"2";"3";"2";"3";"3";"3";"2";"2";"3";"4";"4"
"7238";-23,52;379;-46,18;"SP";"Mogi das Cruzes, SP";"out";"Sim";1983;24;"feminino";2005-09-01;66;"3";"3";"1";"3";"3";"3";"4";"4";"4";"5";"6";"2";"1";"3";"4";"4";"3";"4";"6"
"7239";-23,52;379;-46,34;"SP";"Poa, SP";"out";"Sim";1988;19;"feminino";2006-09-01;34;"4";"2";"1";"1";"1";"1";"1";"4";"2";"3";"2";"2";"1";"2";"2";"2";"1";"2";"0"
"7240";-23,52;379;-46,18;"SP";"Mogi das Cruzes, SP";"out";"Sim";1988;19;"feminino";2006-09-01;50;"5";"4";"1";"1";"2";"1";"2";"2";"4";"3";"2";"2";"1";"2";"4";"4";"3";"3";"4"
"7241";-23,52;379;-46,18;"SP";"Mogi das Cruzes, SP";"out";"Sim";1979;28;"feminino";2006-09-01;40;"2";"3";"2";"2";"3";"2";"2";"2";"2";"3";"0";"3";"1";"2";"1";"3";"2";"3";"2"
"7242";-23,52;379;-46,83;"SP";"Carapicuiba, SP";"out";"Sim";1986;21;"masculino";2006-09-01;58;"2";"2";"2";"3";"4";"2";"4";"2";"3";"3";"6";"2";"2";"3";"4";"4";"3";"5";"2"
"7243";-23,52;379;-46,34;"SP";"Poa, SP";"out";"Sim";1974;33;"feminino";2006-09-01;67;"4";"4";"2";"3";"3";"3";"2";"3";"3";"5";"6";"3";"2";"3";"4";"4";"3";"4";"6"
"7244";-23,52;410;-47,13;"SP";"Sao Roque, SP";"ver";"Sim";1974;33;"feminino";2005-03-01;51;"3";"4";"2";"1";"2";"3";"2";"2";"3";"3";"4";"3";"1";"3";"1";"4";"3";"3";"4"
"7245";-23,52;410;-47,13;"SP";"Sao Roque , SP";"inv";"Sim";1978;29;"feminino";2006-03-01;34;"1";"3";"1";"1";"2";"3";"1";"1";"1";"3";"4";"3";"1";"3";"1";"3";"1";"1";"0"
"7246";-23,52;438;-46,18;"SP";"Mogi das Cruzes, SP";"prim";"Sim";1951;56;"feminino";2006-10-01;32;"3";"1";"4";"3";"4";"1";"2";"3";"1";"1";"0";"0";"2";"1";"1";"1";"1";"1";"2"
"7247";-23,52;438;-46,18;"SP";"Mogi das Cruzes , SP";"prim";"Sim";1979;28;"feminino";2006-10-01;39;"2";"3";"2";"2";"4";"1";"3";"2";"3";"3";"0";"3";"1";"1";"1";"3";"2";"1";"2"
"7248";-23,52;438;-46,83;"SP";"Carapicuiba, SP";"prim";"Sim";1972;35;"feminino";2006-10-01;24;"2";"2";"1";"1";"2";"1";"1";"3";"1";"2";"0";"0";"1";"1";"1";"1";"1";"3";"0"
"7249";-23,52;438;-47,13;"SP";"Sao Roque, SP";"prim";"Sim";1973;34;"feminino";2006-10-01;40;"3";"3";"1";"1";"1";"4";"2";"2";"3";"4";"2";"2";"2";"1";"2";"4";"1";"2";"0"
"7250";-23,52;438;-46,18;"SP";"mogi, SP";"prim";"Sim";1985;22;"feminino";2006-10-01;50;"2";"3";"1";"4";"4";"1";"1";"1";"1";"5";"6";"3";"1";"2";"4";"4";"3";"2";"2"
"7251";-23,52;438;-46,18;"SP";"Mogi das Cruzes, SP";"prim";"Sim";1984;23;"feminino";2006-10-01;39;"2";"2";"1";"2";"3";"1";"2";"2";"2";"2";"2";"3";"1";"3";"2";"3";"3";"3";"0"
"7252";-23,52;438;-46,18;"SP";"Mogi das Cruzes, SP";"prim";"Sim";1983;24;"feminino";2006-10-01;32;"3";"2";"1";"1";"2";"1";"2";"1";"4";"1";"0";"5";"2";"1";"1";"2";"1";"2";"0"
"7253";-23,52;438;-46,34;"SP";"Poa, SP";"prim";"Sim";1989;18;"feminino";2006-10-01;41;"3";"4";"1";"1";"2";"1";"2";"2";"2";"3";"2";"2";"1";"4";"4";"2";"1";"2";"2"
"7254";-23,52;438;-46,18;"SP";"Mogi das Cruzes, SP";"prim";"Sim";1960;47;"feminino";2005-10-01;64;"3";"3";"1";"2";"2";"3";"3";"4";"4";"4";"6";"5";"1";"3";"4";"4";"3";"3";"6"
"7255";-23,52;438;-46,18;"SP";"Mogi das Cruzes , SP";"prim";"Sim";1984;23;"masculino";2006-10-01;31;"2";"1";"1";"2";"3";"3";"1";"1";"2";"2";"2";"0";"4";"1";"1";"1";"1";"1";"2"
"7256";-23,52;438;-46,18;"SP";"Mogi das Cruzes , SP";"prim";"Sim";1978;29;"masculino";2006-10-01;52;"3";"3";"2";"2";"2";"2";"2";"3";"2";"3";"6";"0";"1";"3";"4";"3";"3";"4";"4"
